" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","McDyess                     Antonio McDyess","PF","37","$2,600,000","4.48%","$2,600,000","$2,600,000","'-","'-"
"2","Butler                     Da'Sean Butler","SF","","$300,000","0.52%","$300,000","$300,000","'-","'-"
"3","Thomas                     Malcolm Thomas","PF","23","$93,937","0.16%","$93,937","$93,937","$93,937","'-"
"4","Diogu                     Ike Diogu","PF","28","$75,203","0.13%","$75,203","$75,203","'-","'-"
"5","Dawson                     Eric Dawson","PF","27","$43,056","0.07%","$43,056","$43,056","$43,056","'-"
"6","Dentmon                     Justin Dentmon","PG","","$43,056","0.07%","$43,056","$43,056","$43,056","'-"
"7","Thomas                     Malcolm Thomas","PF","23","$35,880","0.06%","$35,880","$35,880","$35,880","'-"
"8","Dawson                     Eric Dawson","PF","27","$28,704","0.05%","$28,704","$28,704","$28,704","'-"

