" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Mahinmi                     Ian Mahinmi","C","35","$23,175,077","20.62%","","","","","Bird"
"2","Sessions                     Ramon Sessions","PG","35","$1,669,178","1.48%","","","","",""
"3","Lawson                     Ty Lawson","PG","34","$1,669,178","1.48%","","","","",""
"4","Napier                     Shabazz Napier","PG","30","$1,669,178","1.48%","","","","",""
"5","Williams                     Johnathan Williams","PF","26","$1,489,065","1.32%","","","","",""

