" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Redick                     J.J. Redick","SG","33","$23,000,000","23.21%","$23,000,000","$23,000,000","$23,000,000","$23,000,000","2018"
"2","Covington                     Robert Covington","SF","27","$16,698,103","16.85%","$16,698,103","$16,698,103","$16,698,103","$16,698,103","2018"
"3","Johnson                     Amir Johnson","C","30","$11,000,000","11.10%","$11,000,000","$11,000,000","$11,000,000","$11,000,000","2018"
"4","Bayless                     Jerryd Bayless","PG","29","$9,000,000","9.08%","$9,000,000","$9,000,000","$9,000,000","$9,000,000","2019"
"5","Fultz                     Markelle Fultz","PG","19","$7,026,240","7.09%","$7,026,240","$7,026,240","$7,026,240","$7,026,240",""
"6","Simmons                     Ben Simmons","PG","21","$6,168,840","6.23%","$6,168,840","$6,168,840","$6,168,840","$6,168,840",""
"7","Embiid                     Joel Embiid","C","23","$6,100,266","6.16%","$6,100,266","$6,100,266","$6,100,266","$6,100,266","2029"
"8","Saric                     Dario Saric","PF","23","$2,422,560","2.44%","$2,422,560","$2,422,560","$2,422,560","$2,422,560","2026"
"9","Anderson                     Justin Anderson","SG","24","$1,579,440","1.59%","$1,579,440","$1,579,440","$1,579,440","$1,579,440","2019"
"10","Holmes                     Richaun Holmes","C","24","$1,471,382","1.48%","$1,471,382","$1,471,382","$1,471,382","$1,471,382","2019"
"11","McConnell                     T.J. McConnell","PG","25","$1,471,382","1.48%","$1,471,382","$1,471,382","$1,471,382","$1,471,382","2029"
"12","Korkmaz                     Furkan Korkmaz","SG","20","$1,465,920","1.48%","$1,465,920","$1,465,920","$1,465,920","$1,465,920","2019"
"13","Luwawu-Cabarrot                     Timothe Luwawu-Cabarrot","SG","22","$1,386,600","1.40%","$1,386,600","$1,386,600","$1,386,600","$1,386,600","2019"
"14","Belinelli                     Marco Belinelli","SG","31","$490,461","0.50%","$490,461","$490,461","$776,217","$776,217","2018"
"15","Ilyasova                     Ersan Ilyasova","PF","30","$357,454","0.36%","$357,454","$357,454","$565,718","$565,718",""
"16","Jackson                     Demetrius Jackson","PG","23","Two-Way","'-","'-","'-","'-","'-",""

