" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Horford                     Al Horford","C","28","$12,000,000","19.03%","$12,000,000","$12,000,000","$12,000,000","$12,000,000","2027"
"2","Millsap                     Paul Millsap","PF","29","$9,500,000","15.06%","$9,500,000","$9,500,000","$9,500,000","'-","2015"
"3","Teague                     Jeff Teague","PG","26","$8,000,000","12.69%","$8,000,000","$8,000,000","$8,000,000","$8,000,000","2017"
"4","Korver                     Kyle Korver","SG","33","$6,253,521","9.92%","$6,253,521","$6,253,521","$6,253,521","$6,253,521","2017"
"5","Sefolosha                     Thabo Sefolosha","SF","30","$4,150,000","6.58%","$4,150,000","$4,150,000","$4,150,000","'-","2017"
"6","Scott                     Mike Scott","PF","26","$3,333,333","5.29%","$3,333,333","$3,333,333","$3,333,333","'-","2017"
"7","Carroll                     DeMarre Carroll","SF","28","$2,442,455","3.87%","$2,442,455","$2,442,455","$2,442,455","$2,442,455","2015"
"8","Mack                     Shelvin Mack","PG","24","$2,433,333","3.86%","$2,433,333","$2,433,333","$2,433,333","$2,433,333","2017"
"9","Brand                     Elton Brand","PF","35","$2,000,000","3.17%","$2,000,000","$2,000,000","$2,000,000","'-","2015"
"10","Bazemore                     Kent Bazemore","SG","25","$2,000,000","3.17%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2016"
"11","Schröder                     Dennis Schröder","PG","21","$1,690,680","2.68%","$1,690,680","$1,690,680","$1,690,680","$1,690,680","2028"
"12","Jenkins                     John Jenkins","SG","23","$1,312,920","2.08%","$1,312,920","$1,312,920","$1,312,920","'-","2015"
"13","Antic                     Pero Antic","PF","32","$1,250,000","1.98%","$1,250,000","$1,250,000","$1,250,000","'-","2015"
"14","Muscala                     Mike Muscala","PF","23","$816,482","1.29%","$816,482","$816,482","$816,482","'-","2017"
"15","Daye                     Austin Daye","PF","26","$62,552","0.10%","$62,552","$62,552","$62,552","'-","2015"

