" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Landry                     Carl Landry","PF","32","$6,500,000","9.29%","$6,500,000","$6,500,000","$6,500,000","'-","2017"
"2","Embiid                     Joel Embiid","C","21","$4,626,960","6.61%","$4,626,960","$4,626,960","$4,626,960","$4,626,960","2029"
"3","Okafor                     Jahlil Okafor","C","20","$4,582,680","6.55%","$4,582,680","$4,582,680","$4,582,680","$4,582,680","2018"
"4","Noel                     Nerlens Noel","C","21","$3,457,800","4.94%","$3,457,800","$3,457,800","$3,457,800","$3,457,800","2017"
"5","Stauskas                     Nik Stauskas","SG","22","$2,869,440","4.10%","$2,869,440","$2,869,440","$2,869,440","$2,869,440","2018"
"6","Marshall                     Kendall Marshall","PG","24","$2,144,772","3.06%","$2,144,772","$2,144,772","$2,144,772","'-","2019"
"7","Holmes                     Richaun Holmes","PF","22","$1,074,169","1.53%","$1,074,169","$1,074,169","$1,074,169","$1,074,169","2019"
"8","Covington                     Robert Covington","SF","25","$1,000,000","1.43%","$1,000,000","$1,000,000","$1,000,000","$1,000,000","2018"
"9","Smith                     Ishmael Smith","PG","27","$947,276","1.35%","$947,276","$947,276","$1,100,602","$1,100,602","2016"
"10","Thompson                     Hollis Thompson","SG","24","$947,276","1.35%","$947,276","$947,276","$947,276","'-","2017"
"11","Canaan                     Isaiah Canaan","PG","24","$947,276","1.35%","$947,276","$947,276","$947,276","$947,276","2016"
"12","Grant                     Jerami Grant","SF","21","$845,059","1.21%","$845,059","$845,059","$845,059","$845,059","2028"
"13","Brand                     Elton Brand","PF","36","$562,793","0.80%","$562,793","$562,793","$890,693","'-","2016"
"14","McConnell                     T.J. McConnell","PG","23","$525,093","0.75%","$525,093","$525,093","$525,093","$525,093","2029"
"15","Wood                     Christian Wood","PF","20","$21,621","0.03%","$21,621","$21,621","$21,621","'-","2016"

