" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Green                     Gerald Green","SG","26","$97,139","0.17%","$97,139","$97,139","$97,139","'-"
"2","Owens                     Larry Owens","PF","","$92,387","0.16%","$92,387","$92,387","'-","'-"
"3","Bogans                     Keith Bogans","SF","31","$77,120","0.13%","$77,120","$77,120","$77,120","'-"
"4","Johnson                     Armon Johnson","PG","22","$69,288","0.12%","$69,288","$69,288","$69,288","'-"
"5","Green                     Gerald Green","SG","26","$55,508","0.10%","$55,508","$55,508","$55,508","'-"
"6","Smith                     Jerry Smith","SG","","$43,056","0.07%","$43,056","$43,056","$43,056","'-"
"7","Horner                     Dennis Horner","SF","","$43,056","0.07%","$43,056","$43,056","$43,056","'-"

