" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","DeRozan                     DeMar DeRozan","SG","30","$27,739,975","25.42%","$27,739,975","$27,739,975","$26,006,227","$27,739,975","2027"
"2","Aldridge                     LaMarcus Aldridge","PF","34","$26,000,000","23.82%","$26,000,000","$26,000,000","$24,375,000","$26,000,000","2021"
"3","Gay                     Rudy Gay","PF","33","$14,500,000","13.29%","$14,500,000","$14,500,000","$14,093,750","$14,000,000","2021"
"4","Mills                     Patty Mills","PG","31","$12,428,571","11.39%","$12,428,571","$12,428,571","$11,651,785","$12,428,571","2021"
"5","Belinelli                     Marco Belinelli","SG","33","$5,846,154","5.36%","$5,846,154","$5,846,154","$5,480,769","$5,846,154","2020"
"6","Lyles                     Trey Lyles","PF","24","$5,500,000","5.04%","$5,500,000","$5,500,000","$5,156,250","$5,500,000","2021"
"7","Poeltl                     Jakob Poeltl","C","24","$3,754,886","3.44%","$3,754,886","$3,754,886","$3,520,206","$3,754,886","2030"
"8","Forbes                     Bryn Forbes","SG","26","$2,875,000","2.63%","$2,875,000","$2,875,000","$2,695,313","$2,875,000","2020"
"9","Walker IV                     Lonnie Walker IV","SG","21","$2,760,480","2.53%","$2,760,480","$2,760,480","$2,587,950","$2,760,480","2022"
"10","Samanic                     Luka Samanic","PF","20","$2,689,920","2.46%","$2,689,920","$2,689,920","$2,521,800","$2,689,920","2023"
"11","Murray                     Dejounte Murray","PG","23","$2,321,735","2.13%","$2,321,735","$2,321,735","$2,176,627","$2,321,735","2028"
"12","Johnson                     Keldon Johnson","SF","20","$1,950,600","1.79%","$1,950,600","$1,950,600","$1,828,688","$1,950,600","2027"
"13","White                     Derrick White","PG","25","$1,948,080","1.78%","$1,948,080","$1,948,080","$1,826,325","$1,948,080","2029"
"14","Metu                     Chimezie Metu","C","22","$1,416,852","1.30%","$1,416,852","$1,416,852","$1,328,299","$1,416,852","2021"
"15","Zeller                     Tyler Zeller","C","30","$183,115","0.17%","$183,115","$183,115","$245,686","$245,686","2021"
"16","Weatherspoon                     Quinndary Weatherspoon","SG","23","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Eubanks                     Drew Eubanks","C","22","Two-Way","'-","'-","'-","'-","'-","2026"

