" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Simmons                     Ben Simmons","PG","27","$37,893,408","27.86%","$37,893,408","$37,893,408","$37,893,408","$37,893,408","2025"
"2","Johnson                     Cameron Johnson","SF","27","$24,456,522","17.98%","$29,347,826","$24,456,522","$24,456,522","$24,456,522","2027"
"3","Bridges                     Mikal Bridges","SF","27","$21,700,000","15.95%","$21,700,000","$21,700,000","$21,700,000","$21,700,000","2030"
"4","Finney-Smith                     Dorian Finney-Smith","PF","30","$13,932,008","10.24%","$13,932,008","$13,932,008","$13,394,160","$13,394,160","2029"
"5","Schröder                     Dennis Schröder","PG","30","$12,405,000","9.12%","$12,405,000","$12,405,000","$4,705,345","$12,405,000","2028"
"6","Claxton                     Nicolas Claxton","C","24","$9,625,000","7.08%","$10,062,500","$9,625,000","$8,750,000","$8,750,000","2028"
"7","Clowney                     Noah Clowney","PF","19","$3,089,520","2.27%","$3,089,520","$3,089,520","$3,089,520","$3,089,520","2027"
"8","Whitehead                     Dariq Whitehead","SG","19","$2,966,040","2.18%","$2,966,040","$2,966,040","$2,966,040","$2,966,040","2027"
"9","Bates-Diop                     Keita Bates-Diop","SF","28","$2,346,614","1.73%","$2,346,614","$2,346,614","$890,095","$2,346,614","2025"
"10","Thomas                     Cameron Thomas","SG","22","$2,240,160","1.65%","$2,240,160","$2,240,160","$2,240,160","$2,240,160","2026"
"11","Sharpe                     Day'Ron Sharpe","C","22","$2,210,040","1.62%","$2,210,040","$2,210,040","$2,210,040","$2,210,040","2027"
"12","Smith Jr.                     Dennis Smith Jr.","PG","26","$2,019,706","1.48%","$2,019,706","$2,019,706","$2,528,233","$2,528,233","2024"
"13","Walker IV                     Lonnie Walker IV","SG","25","$2,019,706","1.48%","$2,019,706","$2,019,706","$2,346,614","$2,346,614","2024"
"14","Watford                     Trendon Watford","PF","23","$2,019,706","1.48%","$2,019,706","$2,019,706","$2,019,706","$2,019,706","2027"
"15","Wilson                     Jalen Wilson","PF","23","$850,000","0.62%","$850,000","$850,000","$850,000","$850,000","2026"
"16","Johnson                     Keon Johnson","SG","21","Two-Way","'-","'-","'-","'-","'-","2024"
"17","Gilyard                     Jacob Gilyard","PG","25","Two-Way","'-","'-","'-","'-","'-","2024"
"18","Martin                     Jaylen Martin","F","20","Two-Way","'-","'-","'-","'-","'-","2025"

