" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Beal                     Bradley Beal","SG","23","$22,116,750","23.49%","$22,116,750","$22,116,750","$22,116,750","$22,116,750","2027"
"2","Wall                     John Wall","PG","26","$16,957,900","18.01%","$16,957,900","$16,957,900","$16,957,900","$16,957,900",""
"3","Mahinmi                     Ian Mahinmi","C","30","$15,944,154","16.94%","$15,944,154","$15,944,154","$15,944,154","$15,944,154","2020"
"4","Gortat                     Marcin Gortat","C","32","$12,000,000","12.75%","$12,000,000","$12,000,000","$12,000,000","$12,000,000","2019"
"5","Morris                     Markieff Morris","PF","27","$7,400,000","7.86%","$7,400,000","$7,400,000","$7,400,000","$7,400,000","2019"
"6","Porter Jr.                     Otto Porter Jr.","SF","23","$5,893,981","6.26%","$5,893,981","$5,893,981","$5,893,981","$5,893,981","2017"
"7","Smith                     Jason Smith","PF","30","$5,000,000","5.31%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2019"
"8","Bogdanovic                     Bojan Bogdanovic","SF","27","$3,730,653","3.96%","$3,730,653","$3,730,653","$1,208,521","'-","2017"
"9","Burke                     Trey Burke","PG","24","$3,386,598","3.60%","$3,386,598","$3,386,598","$3,386,598","'-","2017"
"10","Satoransky                     Tomas Satoransky","SG","25","$2,870,813","3.05%","$2,870,813","$2,870,813","$2,870,813","$2,870,813","2019"
"11","Oubre Jr.                     Kelly Oubre Jr.","SF","21","$2,006,640","2.13%","$2,006,640","$2,006,640","$2,006,640","$2,006,640","2026"
"12","Jennings                     Brandon Jennings","PG","27","$1,200,000","1.27%","$1,200,000","$1,200,000","$1,200,000","$1,200,000","2017"
"13","McCullough                     Chris McCullough","PF","21","$1,191,480","1.27%","$1,191,480","$1,191,480","$1,191,480","$1,191,480","2018"
"14","McClellan                     Sheldon McClellan","SG","24","$543,471","0.58%","$543,471","$980,431","$543,471","$543,471","2018"
"15","Ochefu                     Daniel Ochefu","SF","23","$543,471","0.58%","$543,471","$980,431","$543,471","$543,471","2019"

