" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Fournier                     Evan Fournier","SG","31","$18,857,143","13.86%","$20,357,143","$18,857,143","$7,152,709","$18,857,143","2025"
"2","Wiseman                     James Wiseman","C","22","$12,119,440","8.91%","$12,119,440","$12,119,440","$12,119,440","$12,119,440","2024"
"3","Cunningham                     Cade Cunningham","PG","22","$11,055,360","8.13%","$11,055,360","$11,055,360","$11,055,360","$11,055,360","2030"
"4","Thompson                     Ausar Thompson","SG","21","$7,977,480","5.86%","$7,977,480","$7,977,480","$7,977,480","$7,977,480","2027"
"5","Ivey                     Jaden Ivey","SG","21","$7,614,480","5.60%","$7,614,480","$7,614,480","$7,614,480","$7,614,480","2026"
"6","Stewart                     Isaiah Stewart","C","22","$5,266,713","3.87%","$5,266,713","$5,212,230","$5,266,713","$5,266,713","2028"
"7","Duren                     Jalen Duren","C","20","$4,330,680","3.18%","$4,330,680","$4,330,680","$4,330,680","$4,330,680","2026"
"8","Brown Jr.                     Troy Brown Jr.","SG","24","$4,000,000","2.94%","$4,000,000","$4,000,000","$1,540,230","$4,000,000","2025"
"9","Flynn                     Malachi Flynn","PG","25","$3,873,025","2.85%","$3,873,025","$3,873,025","$1,469,078","$3,873,025","2024"
"10","Fontecchio                     Simone Fontecchio","SF","28","$3,044,872","2.24%","$3,044,872","$3,044,872","$1,172,451","$3,044,872","2026"
"11","Sasser                     Marcus Sasser","PG","23","$2,624,040","1.93%","$2,624,040","$2,624,040","$2,624,040","$2,624,040","2027"
"12","Grimes                     Quentin Grimes","SG","23","$2,385,720","1.75%","$2,385,720","$2,385,720","$904,928","$2,385,720","2026"
"13","Umude                     Stanley Umude","G","24","$538,460","0.40%","$538,460","$603,590","$538,460","$538,460","2026"
"14","Gibson                     Taj Gibson","C","38","$348,225","0.26%","$348,225","$348,225","$551,112","$551,112","2024"
"15","Metu                     Chimezie Metu","C","26","$215,781","0.16%","$215,781","$215,781","$215,781","$215,781","2024"
"16","Boeheim                     Buddy Boeheim","SG","24","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Rhoden                     Jared Rhoden","SG","24","Two-Way","'-","'-","'-","'-","'-","2024"
"18","Evbuomwan                     Tosan Evbuomwan","SG","22","Two-Way","'-","'-","'-","'-","'-","2025"

