" ","Player (12)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bryant                     Kobe Bryant","SF","33","$25,244,493","43.49%","$25,244,493","$25,244,493","$20,318,738","'-",""
"2","Gasol                     Pau Gasol","PF","31","$18,714,150","32.24%","$18,714,150","$18,714,150","$15,062,609","'-","2014"
"3","Bynum                     Andrew Bynum","C","24","$14,900,000","25.67%","$14,900,000","$14,900,000","$11,992,683","'-","2013"
"4","World Peace                     Metta World Peace","SF","32","$6,790,640","11.70%","$6,790,640","$6,790,640","$5,466,537","'-","2014"
"5","Sessions                     Ramon Sessions","PG","25","$4,257,973","7.34%","$4,257,973","$4,257,973","$3,427,149","$3,427,149","2012"
"6","Blake                     Steve Blake","PG","31","$4,000,000","6.89%","$4,000,000","$4,000,000","$3,219,512","'-","2014"
"7","McRoberts                     Josh McRoberts","PF","24","$3,000,000","5.17%","$3,000,000","$3,000,000","$2,414,634","$2,414,634","2013"
"8","Barnes                     Matt Barnes","SF","31","$1,900,000","3.27%","$1,900,000","$1,900,000","$1,529,268","'-","2012"
"9","Murphy                     Troy Murphy","PF","31","$854,389","1.47%","$854,389","$854,389","'-","'-","2012"
"10","Ebanks                     Devin Ebanks","SF","22","$762,195","1.31%","$762,195","$762,195","$613,474","'-","2012"
"11","Morris                     Darius Morris","PG","21","$473,604","0.82%","$473,604","$473,604","$381,193","'-","2012"
"12","Goudelock                     Andrew Goudelock","PG","23","$473,604","0.82%","$473,604","$473,604","$381,193","'-","2012"

