" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Sloan                     Donald Sloan","PG","24","$129,168","0.22%","$129,168","$129,168","$129,168","'-"
"2","Dampier                     Erick Dampier","C","","$50,258","0.09%","$50,258","$50,258","$79,540","'-"
"3","Dampier                     Erick Dampier","C","","$50,258","0.09%","$50,258","$50,258","$79,540","'-"

