" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Melli                     Nicolo Melli","PF","34","$5,066,667","3.60%","","","","","Early Bird"
"2","Pinson                     Theo Pinson","SG","29","$2,087,519","1.48%","","","","","Early Bird"
"3","Brown III                     Greg Brown III","PF","23","$1,862,265","1.32%","","","","","Two-Way"
"4","Wright IV                     McKinley Wright IV","PG","26","$1,862,265","1.32%","","","","","Two-Way"
"5","Wright                     Moses Wright","F","26","$1,862,265","1.32%","","","","","Two-Way"

