" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Siakam                     Pascal Siakam","PF","26","$30,559,200","28.00%","$30,559,200","$30,559,200","$30,559,200","$30,559,200","2028"
"2","Lowry                     Kyle Lowry","PG","34","$30,500,000","27.95%","$30,500,000","$30,500,000","$30,000,000","$30,000,000","2021"
"3","VanVleet                     Fred VanVleet","PG","26","$21,250,000","19.47%","$21,250,000","$21,103,448","$21,250,000","$21,250,000","2027"
"4","Hood                     Rodney Hood","SF","28","$10,047,450","9.21%","$10,047,450","$10,047,450","$3,647,362","$10,047,450","2022"
"5","Baynes                     Aron Baynes","C","34","$7,000,000","6.41%","$7,000,000","$7,000,000","$7,000,000","$7,000,000","2022"
"6","Boucher                     Chris Boucher","PF","28","$6,500,000","5.96%","$6,500,000","$6,500,000","$6,500,000","$6,500,000","2026"
"7","Anunoby                     OG Anunoby","SF","23","$3,872,215","3.55%","$3,872,215","$3,872,215","$3,872,215","$3,872,215","2029"
"8","Johnson                     Stanley Johnson","SF","24","$3,804,150","3.49%","$3,804,150","$3,804,150","$3,804,150","$3,804,150","2021"
"9","Flynn                     Malachi Flynn","PG","22","$1,950,600","1.79%","$1,950,600","$1,950,600","$1,950,600","$1,950,600","2024"
"10","Bembry                     DeAndre' Bembry","SF","26","$1,737,145","1.59%","$1,737,145","$1,725,165","$1,737,145","$1,737,145","2022"
"11","Trent Jr.                     Gary Trent Jr.","SG","22","$1,663,861","1.52%","$1,663,861","$1,663,861","$604,004","$1,663,861","2027"
"12","Watson                     Paul Watson","SG","26","$1,445,697","1.32%","$1,445,697","$1,620,564","$1,445,697","$1,445,697","2022"
"13","Birch                     Khem Birch","C","28","$410,691","0.38%","$410,691","$410,691","$425,463","$425,463","2021"
"14","Watanabe                     Yuta Watanabe","SF","26","$321,893","0.29%","$321,893","$321,893","$321,893","$321,893","2022"
"15","Gillespie                     Freddie Gillespie","PF","23","$116,903","0.11%","$116,903","$210,895","$116,903","$116,903","2022"
"16","Harris                     Jalen Harris","PG","22","Two-Way","'-","'-","'-","'-","'-","2021"

