" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Durant                     Kevin Durant","SF","27","$20,158,622","28.80%","$20,158,622","$20,158,622","$20,158,622","'-","2028"
"2","Westbrook                     Russell Westbrook","PG","27","$16,744,218","23.92%","$16,744,218","$16,744,218","$16,744,218","$16,744,218","2026"
"3","Freedom                     Enes Freedom","C","23","$16,407,500","23.44%","$16,407,500","$16,407,500","$16,407,500","$16,407,500","2019"
"4","Ibaka                     Serge Ibaka","PF","26","$12,250,000","17.50%","$12,250,000","$12,250,000","$12,250,000","$12,250,000","2017"
"5","Waiters                     Dion Waiters","SG","24","$5,138,430","7.34%","$5,138,430","$5,138,430","$5,138,430","$5,138,430","2016"
"6","Singler                     Kyle Singler","SF","27","$4,500,000","6.43%","$4,500,000","$4,500,000","$4,500,000","$4,500,000","2020"
"7","Collison                     Nick Collison","PF","35","$3,750,000","5.36%","$3,750,000","$3,750,000","$3,750,000","'-","2017"
"8","Morrow                     Anthony Morrow","SG","30","$3,344,000","4.78%","$3,344,000","$3,344,000","$3,344,000","'-","2017"
"9","Foye                     Randy Foye","SG","32","$3,135,000","4.48%","$3,135,000","$3,135,000","$1,014,265","'-","2016"
"10","Adams                     Steven Adams","C","22","$2,279,040","3.26%","$2,279,040","$2,279,040","$2,279,040","$2,279,040","2028"
"11","Payne                     Cameron Payne","PG","21","$2,021,520","2.89%","$2,021,520","$2,021,520","$2,021,520","$2,021,520","2019"
"12","McGary                     Mitch McGary","PF","23","$1,463,040","2.09%","$1,463,040","$1,463,040","$1,463,040","'-","2018"
"13","Roberson                     Andre Roberson","SG","24","$1,210,800","1.73%","$1,210,800","$1,210,800","$1,210,800","$1,210,800","2017"
"14","Huestis                     Josh Huestis","SF","24","$1,140,240","1.63%","$1,140,240","$1,140,240","$1,140,240","$1,140,240","2018"
"15","Mohammed                     Nazr Mohammed","C","38","$222,888","0.32%","$222,888","$222,888","$352,750","'-","2016"

