" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Curry                     Stephen Curry","PG","30","$37,457,154","36.77%","$37,457,154","$37,457,154","$37,457,154","$37,457,154","2027"
"2","Durant                     Kevin Durant","SF","30","$30,000,000","29.45%","$30,000,000","$30,000,000","$30,000,000","$30,000,000","2028"
"3","Thompson                     Klay Thompson","SG","28","$18,988,725","18.64%","$18,988,725","$18,988,725","$18,988,725","$18,988,725","2027"
"4","Green                     Draymond Green","PF","28","$17,469,565","17.15%","$17,469,565","$17,469,565","$17,469,565","$17,469,565","2027"
"5","Iguodala                     Andre Iguodala","SF","35","$16,000,000","15.71%","$16,000,000","$16,000,000","$16,000,000","$16,000,000","2020"
"6","Livingston                     Shaun Livingston","PG","33","$8,307,692","8.16%","$8,307,692","$8,307,692","$8,307,692","$8,307,692","2020"
"7","Cousins                     DeMarcus Cousins","C","28","$5,337,000","5.24%","$5,337,000","$5,337,000","$5,337,000","$5,337,000","2019"
"8","Evans                     Jacob Evans","SF","21","$1,644,240","1.61%","$1,644,240","$1,644,240","$1,644,240","$1,644,240","2022"
"9","Cook                     Quinn Cook","PG","25","$1,544,951","1.52%","$1,544,951","$1,544,951","$1,544,951","$1,544,951","2019"
"10","Jones                     Damian Jones","C","23","$1,544,951","1.52%","$1,544,951","$1,544,951","$1,544,951","$1,544,951","2020"
"11","Jerebko                     Jonas Jerebko","PF","31","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,176,260","$2,176,260","2019"
"12","Looney                     Kevon Looney","C","22","$1,512,601","1.48%","$1,512,601","$1,512,601","$1,567,007","$1,567,007","2019"
"13","Bell                     Jordan Bell","C","24","$1,378,242","1.35%","$1,378,242","$1,378,242","$1,378,242","$1,378,242","2019"
"14","McKinnie                     Alfonzo McKinnie","PF","26","$1,349,383","1.32%","$1,349,383","$1,512,601","$1,349,383","$1,349,383","2020"
"15","Bogut                     Andrew Bogut","C","34","$307,648","0.30%","$307,648","$307,648","$486,892","$486,892","2019"
"16","Lee                     Damion Lee","G","26","Two-Way","'-","'-","'-","'-","'-","2019"
"17","Derrickson                     Marcus Derrickson","PF","23","Two-Way","'-","'-","'-","'-","'-","2019"

