" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Bassey                     Charles Bassey","C","25","$131,970","0.09%","$131,970","$131,970","$141,463","$141,463"
"2","Bassey                     Charles Bassey","C","25","$131,970","0.09%","$131,970","$131,970","$141,463","$141,463"
"3","Baldwin Jr.                     Patrick Baldwin Jr.","SF","23","$131,970","0.09%","$131,970","$131,970","$136,717","$136,717"
"4","Bates                     Emoni Bates","SG","22","$15,000","0.01%","$15,000","$15,000","$15,000","'-"

