" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Ayton                     Deandre Ayton","C","27","$25,550,814","16.52%","$25,550,814","$25,550,814","$25,550,814","'-"
"2","Louzada                     Didi Louzada","SF","26","$268,032","0.17%","$268,032","$268,032","$268,032","'-"

