" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Hibbert                     Roy Hibbert","C","26","$13,668,750","23.55%","$13,668,750","$13,668,750","$13,668,750","'-","2016"
"2","Granger                     Danny Granger","SF","29","$13,058,606","22.50%","$13,058,606","$13,058,606","$13,058,606","'-","2013"
"3","West                     David West","PF","32","$10,000,000","17.23%","$10,000,000","$10,000,000","$10,000,000","'-","2013"
"4","Hill                     George Hill","PG","26","$8,000,000","13.78%","$8,000,000","$8,000,000","$8,000,000","$8,000,000","2017"
"5","Mahinmi                     Ian Mahinmi","C","26","$4,000,000","6.89%","$4,000,000","$4,000,000","$4,000,000","$4,000,000","2016"
"6","Augustin                     D.J. Augustin","PG","25","$3,500,000","6.03%","$3,500,000","$3,500,000","$3,500,000","$3,500,000","2013"
"7","Green                     Gerald Green","SG","27","$3,500,000","6.03%","$3,500,000","$3,500,000","$3,500,000","'-","2015"
"8","Hansbrough                     Tyler Hansbrough","PF","27","$3,055,259","5.26%","$3,055,259","$3,055,259","$3,055,259","'-","2013"
"9","George                     Paul George","SF","22","$2,574,120","4.43%","$2,574,120","$2,574,120","$2,574,120","$2,574,120","2028"
"10","Ayres                     Jeff Ayres","PF","25","$1,500,000","2.58%","$1,500,000","$1,500,000","$1,500,000","'-","2013"
"11","Plumlee                     Miles Plumlee","C","24","$1,073,280","1.85%","$1,073,280","$1,073,280","$1,073,280","$1,073,280","2016"
"12","Stephenson                     Lance Stephenson","SG","22","$870,000","1.50%","$870,000","$870,000","$870,000","$870,000","2014"
"13","Johnson                     Orlando Johnson","SG","23","$550,000","0.95%","$550,000","$550,000","'-","'-","2013"
"14","Hansbrough                     Ben Hansbrough","PG","25","$473,604","0.82%","$473,604","$473,604","$473,604","'-","2013"
"15","Young                     Sam Young","SF","27","$402,065","0.69%","$402,065","$402,065","'-","'-","2013"

