" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Beal                     Bradley Beal","SG","29","$43,279,250","35.00%","$43,279,250","$43,279,250","$43,279,250","$43,279,250","2027"
"2","Porzingis                     Kristaps Porzingis","PF","27","$33,833,400","27.36%","$33,833,400","$33,833,400","$33,833,400","$33,833,400","2026"
"3","Kuzma                     Kyle Kuzma","SF","27","$13,000,000","10.51%","$13,000,000","$13,000,000","$13,000,000","$13,000,000","2027"
"4","Morris                     Monte Morris","PG","27","$9,125,000","7.38%","$9,125,000","$9,125,000","$9,125,000","$9,125,000","2024"
"5","Wright                     Delon Wright","PG","30","$7,804,878","6.31%","$7,804,878","$7,804,878","$7,804,878","$7,804,878","2024"
"6","Nunn                     Kendrick Nunn","PG","27","$5,250,000","4.25%","$5,250,000","$5,250,000","$2,293,103","$5,250,000","2023"
"7","Avdija                     Deni Avdija","SF","22","$4,916,160","3.98%","$4,916,160","$4,916,160","$4,916,160","$4,916,160","2028"
"8","Davis                     Johnny Davis","SG","20","$4,810,320","3.89%","$4,810,320","$4,810,320","$4,810,320","$4,810,320","2025"
"9","Kispert                     Corey Kispert","SF","23","$3,552,840","2.87%","$3,552,840","$3,552,840","$3,552,840","$3,552,960","2029"
"10","Gafford                     Daniel Gafford","C","24","$1,930,681","1.56%","$1,930,681","$1,930,681","$1,930,681","$1,930,681","2029"
"11","Gibson                     Taj Gibson","C","37","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,905,851","$2,905,851","2023"
"12","Gill                     Anthony Gill","PF","30","$1,836,090","1.48%","$1,836,090","$1,836,090","$1,836,090","$1,836,090","2024"
"13","Todd                     Isaiah Todd","PF","21","$1,575,000","1.27%","$1,575,000","$1,575,000","$1,575,000","$1,575,000","2025"
"14","Goodwin                     Jordan Goodwin","PG","24","$900,000","0.73%","$900,000","$900,000","$900,000","$423,612","2026"
"15","Cooks                     Xavier Cooks","PF","27","$140,384","0.11%","$140,384","$140,384","$140,384","$140,384","2026"
"16","Huff                     Jay Huff","C","24","Two-Way","'-","'-","'-","'-","'-","2028"
"17","Jackson                     Quenton Jackson","G","24","Two-Way","'-","'-","'-","'-","'-","2026"

