" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Love                     Kevin Love","C","24","$13,668,750","23.55%","$13,668,750","$13,668,750","$13,668,750","$13,668,750","2026"
"2","Kirilenko                     Andrei Kirilenko","SF","31","$9,779,349","16.85%","$9,779,349","$9,779,349","$9,779,349","'-","2013"
"3","Roy                     Brandon Roy","SG","28","$5,100,000","8.79%","$5,100,000","$5,100,000","$5,100,000","'-","2014"
"4","Pekovic                     Nikola Pekovic","C","27","$4,837,200","8.33%","$4,837,200","$4,837,200","$4,837,200","'-","2013"
"5","Williams                     Derrick Williams","PF","21","$4,809,840","8.29%","$4,809,840","$4,809,840","$4,809,840","$4,809,840","2015"
"6","Barea                     Jose Barea","PG","28","$4,493,500","7.74%","$4,493,500","$4,493,500","$4,493,500","$4,493,500","2014"
"7","Ridnour                     Luke Ridnour","PG","31","$4,000,000","6.89%","$4,000,000","$4,000,000","$4,000,000","'-","2014"
"8","Rubio                     Ricky Rubio","PG","22","$3,526,499","6.08%","$3,526,499","$3,526,499","$3,526,499","$3,526,499",""
"9","Shved                     Alexey Shved","PG","24","$3,017,943","5.20%","$3,017,943","$3,017,943","$3,017,943","'-","2015"
"10","Stiemsma                     Greg Stiemsma","C","27","$2,575,000","4.44%","$2,575,000","$2,575,000","$2,575,000","'-","2014"
"11","Cunningham                     Dante Cunningham","PF","25","$2,090,000","3.60%","$2,090,000","$2,090,000","$2,090,000","'-","2014"
"12","Budinger                     Chase Budinger","SF","24","$885,120","1.52%","$885,120","$885,120","$885,120","'-","2013"
"13","Lee                     Malcolm Lee","SG","22","$762,195","1.31%","$762,195","$762,195","'-","'-","2013"
"14","Johnson                     Chris Johnson","PF","27","$346,781","0.60%","$346,781","$346,781","$346,781","'-","2013"
"15","Gelabale                     Mickael Gelabale","SF","29","$346,781","0.60%","$346,781","$346,781","'-","'-","2014"
"16","Milicic                     Darko Milicic","PF","27","'-","'-","'-","'-","$5,228,000","'-",""

