" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Claxton                     Nicolas Claxton","C","25","$27,556,817","19.60%","$28,409,086","$27,477,631","$27,556,817","$27,556,817","2028"
"2","Johnson                     Cameron Johnson","SF","28","$23,062,500","16.40%","$27,036,000","$23,062,500","$23,062,500","$22,500,000","2027"
"3","Russell                     D'Angelo Russell","PG","28","$18,692,307","13.30%","$19,392,307","$18,692,307","$11,279,840","$18,692,307","2027"
"4","Melton                     De'Anthony Melton","SG","26","$12,822,000","9.12%","$12,822,000","$12,822,000","$8,769,069","$12,822,000","2027"
"5","Williams                     Ziaire Williams","SF","23","$6,133,005","4.36%","$6,133,005","$6,133,005","$6,133,005","$6,133,005","2027"
"6","Thomas                     Cameron Thomas","SG","23","$4,041,249","2.87%","$4,041,249","$4,041,249","$4,041,249","$4,041,249","2026"
"7","Sharpe                     Day'Ron Sharpe","C","23","$3,989,122","2.84%","$3,989,122","$3,989,122","$3,989,122","$3,989,122","2027"
"8","Clowney                     Noah Clowney","PF","20","$3,244,080","2.31%","$3,244,080","$3,244,080","$3,244,080","$3,244,080","2027"
"9","Whitehead                     Dariq Whitehead","SG","20","$3,114,240","2.22%","$3,114,240","$3,114,240","$3,114,240","$3,114,240","2027"
"10","Watford                     Trendon Watford","PF","24","$2,726,603","1.94%","$2,726,603","$2,726,603","$2,726,603","$2,726,603","2027"
"11","Johnson                     Keon Johnson","SG","22","$2,162,606","1.54%","$2,162,606","$2,162,606","$2,162,606","$2,162,606","2026"
"12","Lewis                     Maxwell Lewis","SF","22","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,141,638","$1,891,857","2027"
"13","Wilson                     Jalen Wilson","PF","24","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2026"
"14","Martin                     Tyrese Martin","SF","25","$635,853","0.45%","$635,853","$635,853","$635,853","$635,853","2026"
"15","Timme                     Drew Timme","F","24","$113,055","0.08%","$113,055","$203,953","$113,055","$113,055","2026"
"16","Etienne                     Tyson Etienne","G","25","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Evbuomwan                     Tosan Evbuomwan","SG","23","Two-Way","'-","'-","'-","'-","'-","2026"
"18","Beekman                     Reece Beekman","PG","23","Two-Way","'-","'-","'-","'-","'-","2025"

