" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Aldridge                     LaMarcus Aldridge","PF","35","$16,750,000","15.35%","$16,750,000","$16,750,000","$16,750,000","'-"
"2","Carroll                     DeMarre Carroll","SF","34","$6,119,676","5.61%","$6,119,676","$6,119,676","$6,119,676","'-"
"3","Chriss                     Marquese Chriss","SF","23","$1,824,003","1.67%","$1,824,003","$1,824,003","$662,138","'-"
"4","Reynolds                     Cam Reynolds","F","25","$110,998","0.10%","$110,998","$110,998","$110,998","$110,998"

