" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Johnson                     Joe Johnson","SG","30","$18,038,573","31.08%","$18,038,573","$18,038,573","$14,518,851","$14,518,851","2016"
"2","Smith                     Josh Smith","SF","26","$12,400,000","21.36%","$12,400,000","$12,400,000","$9,980,488","'-","2013"
"3","Horford                     Al Horford","C","25","$12,000,000","20.67%","$12,000,000","$12,000,000","$9,658,537","$9,658,537","2027"
"4","Hinrich                     Kirk Hinrich","SG","31","$8,000,000","13.78%","$8,000,000","$8,000,000","$6,439,024","'-","2012"
"5","Williams                     Marvin Williams","PF","25","$7,500,000","12.92%","$7,500,000","$7,500,000","$6,036,585","$6,036,585","2014"
"6","Pachulia                     Zaza Pachulia","C","27","$4,750,000","8.18%","$4,750,000","$4,750,000","$3,823,171","'-","2013"
"7","Teague                     Jeff Teague","PG","23","$1,579,920","2.72%","$1,579,920","$1,579,920","$1,271,643","$1,271,643","2013"
"8","Radmanovic                     Vladimir Radmanovic","SF","31","$1,352,181","2.33%","$1,352,181","$1,352,181","'-","'-","2012"
"9","Green                     Willie Green","SF","30","$1,352,181","2.33%","$1,352,181","$1,352,181","$1,088,341","'-","2012"
"10","Pargo                     Jannero Pargo","PG","32","$1,223,166","2.11%","$1,223,166","$1,223,166","$1,223,166","'-","2012"
"11","Stackhouse                     Jerry Stackhouse","SF","37","$854,389","1.47%","$854,389","$854,389","$1,088,341","'-","2012"
"12","McGrady                     Tracy McGrady","SG","32","$854,389","1.47%","$854,389","$854,389","$1,088,341","'-","2012"
"13","Collins                     Jason Collins","C","24","$854,389","1.47%","$854,389","$854,389","$1,088,341","'-","2012"
"14","Johnson                     Ivan Johnson","PF","27","$473,604","0.82%","$473,604","$473,604","$381,193","'-","2012"
"15","Dampier                     Erick Dampier","C","","$221,136","0.38%","$221,136","$221,136","$349,976","$349,976","2012"

