" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Chriss                     Marquese Chriss","PF","22","$758,804","0.70%","$758,804","$758,804","$758,804","'-"
"2","Livingston                     Shaun Livingston","PG","34","$666,667","0.61%","$666,667","$666,667","$666,667","'-"
"3","Bender                     Dragan Bender","PF","22","$91,557","0.08%","$91,557","$91,557","$94,850","$94,850"
"4","Bender                     Dragan Bender","PF","22","$91,557","0.08%","$91,557","$91,557","$94,850","$94,850"
"5","Pargo                     Jermey Pargo","PG","33","$91,557","0.08%","$91,557","$91,557","$91,557","$91,557"
"6","Randle                     Chasson Randle","PG","26","$91,557","0.08%","$91,557","$91,557","$91,557","$91,557"
"7","Norvell Jr.                     Zach Norvell Jr.","SG","22","$50,752","0.05%","$50,752","$91,557","$50,752","$50,752"
"8","Mulder                     Mychal Mulder","G","25","$50,752","0.05%","$50,752","$91,557","$50,752","$50,752"

