" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Brewer                     Corey Brewer","SG","31","$6,879,366","6.94%","$6,879,366","$6,879,366","$6,879,366","'-"
"2","Bogut                     Andrew Bogut","C","33","$1,105,123","1.12%","$1,105,123","$1,105,123","$1,105,123","'-"
"3","Wear                     Travis Wear","SF","27","$74,159","0.07%","$74,159","$74,159","$74,159","$74,159"
"4","Wear                     Travis Wear","SF","27","$74,159","0.07%","$74,159","$74,159","$74,159","$74,159"
"5","Blue                     Vander Blue","SG","25","$50,000","0.05%","$50,000","$50,000","$50,000","'-"
"6","Weber                     Briante Weber","PG","25","$50,000","0.05%","$50,000","$50,000","$50,000","'-"
"7","Beachem                     V.J. Beachem","SF","23","$50,000","0.05%","$50,000","$50,000","$50,000","'-"
"8","Hayes-Davis                     Nigel Hayes-Davis","PF","23","$46,080","0.05%","$46,080","$46,080","$46,080","$46,080"

