" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gallinari                     Danilo Gallinari","SF","27","$14,000,000","20.00%","$14,000,000","$14,000,000","$14,000,000","'-","2018"
"2","Faried                     Kenneth Faried","PF","26","$11,235,955","16.05%","$11,235,955","$11,235,955","$11,235,955","$11,235,955","2019"
"3","Chandler                     Wilson Chandler","SF","28","$10,449,438","14.93%","$10,449,438","$10,449,438","$10,449,438","$10,449,438","2019"
"4","Nelson                     Jameer Nelson","PG","33","$4,345,000","6.21%","$4,345,000","$4,345,000","$4,345,000","$4,345,000","2018"
"5","Barton                     Will Barton","SG","25","$3,533,333","5.05%","$3,533,333","$3,533,333","$3,533,333","$3,533,333","2018"
"6","Mudiay                     Emmanuel Mudiay","PG","19","$3,102,240","4.43%","$3,102,240","$3,102,240","$3,102,240","$3,102,240","2019"
"7","Augustin                     D.J. Augustin","PG","28","$3,000,000","4.29%","$3,000,000","$3,000,000","$970,588","$3,000,000","2016"
"8","Arthur                     Darrell Arthur","PF","27","$2,814,000","4.02%","$2,814,000","$2,814,000","$2,814,000","$2,814,000","2017"
"9","Nurkic                     Jusuf Nurkic","C","21","$1,842,000","2.63%","$1,842,000","$1,842,000","$1,842,000","$1,842,000","2026"
"10","Lauvergne                     Joffrey Lauvergne","PF","24","$1,709,719","2.44%","$1,709,719","$1,709,719","$1,709,719","'-","2017"
"11","Harris                     Gary Harris","SG","21","$1,587,480","2.27%","$1,587,480","$1,587,480","$1,587,480","$1,587,480","2027"
"12","Jokic                     Nikola Jokic","C","20","$1,300,000","1.86%","$1,300,000","$1,300,000","$1,300,000","$1,300,000","2028"
"13","Miller                     Mike Miller","SG","35","$947,276","1.35%","$947,276","$947,276","$1,499,187","$1,499,187","2016"
"14","Sampson                     JaKarr Sampson","SG","22","$258,489","0.37%","$258,489","$258,489","$258,489","'-","2017"
"15","Toupane                     Axel Toupane","SG","23","$61,776","0.09%","$61,776","$61,776","$61,776","$61,776","2017"

