" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Teague                     Jeff Teague","PG","31","$19,000,000","17.41%","$19,000,000","$19,000,000","$8,580,862","$19,000,000","2020"
"2","Capela                     Clint Capela","C","25","$14,896,552","13.65%","$16,896,552","$14,896,552","$5,975,453","$14,896,552","2028"
"3","Dedmon                     Dewayne Dedmon","C","30","$13,333,334","12.22%","$13,633,334","$13,333,334","$4,439,737","$13,333,334","2022"
"4","Hunter                     De'Andre Hunter","SF","22","$7,068,360","6.48%","$7,068,360","$7,068,360","$6,626,588","$7,068,360","2027"
"5","Young                     Trae Young","PG","21","$6,273,000","5.75%","$6,273,000","$6,273,000","$5,880,938","$6,273,000","2027"
"6","Reddish                     Cam Reddish","SF","20","$4,245,720","3.89%","$4,245,720","$4,245,720","$4,245,720","$4,245,720","2023"
"7","Collins                     John Collins","PF","22","$2,686,560","2.46%","$2,686,560","$2,381,269","$2,518,650","$2,686,560","2026"
"8","Huerter                     Kevin Huerter","SG","21","$2,636,280","2.42%","$2,636,280","$2,636,280","$2,471,513","$2,636,280",""
"9","Bembry                     DeAndre' Bembry","SF","25","$2,603,982","2.39%","$2,603,982","$2,603,982","$2,441,233","$2,603,982","2020"
"10","Labissiere                     Skal Labissiere","PF","23","$2,338,847","2.14%","$2,338,847","$2,338,847","$778,790","$2,338,847","2020"
"11","Jones                     Damian Jones","C","24","$2,305,057","2.11%","$2,305,057","$2,305,057","$2,160,991","$2,305,057","2020"
"12","Graham                     Treveon Graham","SG","26","$1,645,357","1.51%","$1,645,357","$1,645,357","$845,918","$1,645,357","2020"
"13","Carter                     Vince Carter","SG","43","$1,620,564","1.48%","$1,620,564","$1,620,564","$2,404,456","$2,564,753","2020"
"14","Fernando                     Bruno Fernando","C","21","$1,400,000","1.28%","$1,400,000","$1,620,564","$1,312,500","$1,400,000","2022"
"15","Goodwin                     Brandon Goodwin","PG","24","$522,738","0.48%","$522,738","$522,738","$522,738","'-","2021"
"16","Brown Jr.                     Charlie Brown Jr.","F","21","Two-Way","'-","'-","'-","'-","'-","2020"

