" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lillard                     Damian Lillard","PG","34","$48,787,676","34.70%","$48,787,676","$48,787,676","$48,787,676","$48,787,676","2028"
"2","Antetokounmpo                     Giannis Antetokounmpo","PF","30","$48,787,676","34.70%","$48,787,676","$48,787,676","$48,787,676","$48,787,676","2028"
"3","Kuzma                     Kyle Kuzma","PF","29","$24,456,060","17.40%","$26,856,060","$24,456,060","$9,855,747","$23,522,727","2027"
"4","Lopez                     Brook Lopez","C","36","$23,000,000","16.36%","$23,000,000","$23,000,000","$23,000,000","$23,000,000","2027"
"5","Portis                     Bobby Portis","PF","29","$12,578,286","8.95%","$12,578,286","$11,148,936","$12,578,286","$12,578,286","2028"
"6","Connaughton                     Pat Connaughton","SG","32","$9,423,869","6.70%","$9,423,869","$9,423,869","$9,423,869","$9,423,869","2026"
"7","Porter Jr.                     Kevin Porter Jr.","PG","24","$2,366,937","1.68%","$2,366,937","$2,366,937","$835,919","$2,237,691","2027"
"8","Green                     AJ Green","SG","25","$2,120,693","1.51%","$2,120,693","$2,120,693","$2,120,693","$2,120,693","2030"
"9","Sims                     Jericho Sims","C","26","$2,092,344","1.49%","$2,092,344","$2,092,344","$793,648","$2,092,344","2027"
"10","Prince                     Taurean Prince","PF","30","$2,087,519","1.48%","$2,087,519","$2,087,519","$2,988,550","$2,988,550","2027"
"11","Trent Jr.                     Gary Trent Jr.","SG","26","$2,087,519","1.48%","$2,087,519","$2,087,519","$2,613,120","$2,613,120","2027"
"12","Jackson Jr.                     Andre Jackson Jr.","SG","23","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2027"
"13","Livingston                     Chris Livingston","SF","21","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2026"
"14","Smith                     Tyler Smith","SF","20","$1,157,153","0.82%","$1,157,153","$1,157,153","$1,157,153","$1,157,153","2028"
"15","Rollins                     Ryan Rollins","SG","22","$491,887","0.35%","$491,887","$491,887","$491,887","$491,887","2028"
"16","Bouyea                     Jamaree Bouyea","PG","25","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Umude                     Stanley Umude","G","25","Two-Way","'-","'-","'-","'-","'-","2026"
"18","Nance                     Pete Nance","PF","24","Two-Way","'-","'-","'-","'-","'-","2026"

