" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Dudley                     Jared Dudley","SF","37","$1,836,090","1.48%","","","","","Early Bird"
"2","Anthony                     Carmelo Anthony","PF","38","$1,836,090","1.48%","","","","","Non-Bird"
"3","Howard                     Dwight Howard","C","37","$1,836,090","1.48%","","","","","Non-Bird"
"4","Ellington                     Wayne Ellington","SG","35","$1,836,090","1.48%","","","","","Non-Bird"
"5","Bradley                     Avery Bradley","PG","32","$1,836,090","1.48%","","","","","Non-Bird"
"6","Waiters                     Dion Waiters","SG","31","$1,836,090","1.48%","","","","","Non-Bird"
"7","Jones                     Mason Jones","SG","24","$1,637,966","1.32%","","","","","Two-Way"

