" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Jokic                     Nikola Jokic","C","27","$33,616,770","27.19%","$33,616,770","$33,616,770","$33,616,770","$32,478,837","2028"
"2","Murray                     Jamal Murray","PG","25","$31,650,600","25.60%","$31,650,600","$31,650,600","$31,650,600","$31,650,600","2029"
"3","Porter Jr.                     Michael Porter Jr.","SF","24","$30,913,750","25.00%","$30,913,750","$30,913,750","$30,913,750","$30,913,750","2027"
"4","Gordon                     Aaron Gordon","PF","27","$20,690,909","16.73%","$20,890,909","$20,690,909","$20,690,909","$19,690,909","2029"
"5","Caldwell-Pope                     Kentavious Caldwell-Pope","SG","29","$14,004,703","11.33%","$14,004,703","$14,004,703","$14,004,703","$14,004,703","2027"
"6","Brown Jr.                     Bruce Brown Jr.","SG","26","$6,479,000","5.24%","$6,479,000","$6,479,000","$6,479,000","$6,479,000","2024"
"7","Smith                     Ishmael Smith","PG","34","$4,725,000","3.82%","$4,725,000","$4,725,000","$4,725,000","$4,725,000","2023"
"8","Green                     Jeff Green","PF","36","$4,500,000","3.64%","$5,000,000","$4,500,000","$4,500,000","$4,500,000","2023"
"9","Braun                     Christian Braun","SG","21","$2,808,600","2.27%","$2,808,600","$2,808,600","$2,808,600","$2,808,600","2031"
"10","Nnaji                     Zeke Nnaji","PF","22","$2,617,800","2.12%","$2,617,800","$2,617,800","$2,617,800","$2,617,800",""
"11","Cancar                     Vlatko Cancar","PF","25","$2,234,359","1.81%","$2,234,359","$2,234,359","$2,234,359","$2,234,359","2024"
"12","Watson                     Peyton Watson","SG","20","$2,193,960","1.77%","$2,193,960","$2,193,960","$2,193,960","$2,193,960","2026"
"13","Jordan                     DeAndre Jordan","C","34","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,905,851","$2,905,851","2023"
"14","Bryant                     Thomas Bryant","C","25","$1,836,090","1.48%","$1,836,090","$1,836,090","$723,353","$2,133,278","2026"
"15","Jackson                     Reggie Jackson","PG","32","$580,373","0.47%","$580,373","$580,373","$918,516","$918,516","2023"
"16","Gillespie                     Collin Gillespie","PG","23","Two-Way","'-","'-","'-","'-","'-","2026"
"17","White                     Jack White","SF","25","Two-Way","'-","'-","'-","'-","'-","2023"

