" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Tatum                     Jayson Tatum","PF","24","$30,351,780","24.55%","$30,351,780","$30,351,780","$30,351,780","$30,351,780","2030"
"2","Brown                     Jaylen Brown","SF","26","$29,776,785","24.08%","$29,776,785","$29,776,785","$29,776,785","$26,669,642","2029"
"3","Horford                     Al Horford","C","36","$26,500,000","21.43%","$26,500,000","$26,500,000","$26,500,000","$26,500,000","2027"
"4","Brogdon                     Malcolm Brogdon","PG","30","$22,600,000","18.28%","$22,600,000","$22,600,000","$22,600,000","$22,600,000",""
"5","Smart                     Marcus Smart","PG","28","$17,457,142","14.12%","$17,457,142","$17,457,142","$17,207,142","$16,607,142","2027"
"6","White                     Derrick White","PG","28","$17,142,857","13.86%","$17,642,857","$17,142,857","$17,142,857","$16,392,857","2029"
"7","Williams III                     Robert Williams III","C","25","$10,714,287","8.66%","$12,053,574","$10,714,287","$10,714,287","$10,714,287","2026"
"8","Gallinari                     Danilo Gallinari","PF","34","$6,479,000","5.24%","$6,479,000","$6,479,000","$6,479,000","$6,479,000","2024"
"9","Williams                     Grant Williams","PF","24","$4,306,281","3.48%","$4,306,281","$4,291,432","$4,306,281","$4,306,281","2027"
"10","Muscala                     Mike Muscala","C","31","$3,500,000","2.83%","$3,500,000","$3,500,000","$1,186,782","$3,500,000","2024"
"11","Pritchard                     Payton Pritchard","PG","25","$2,239,200","1.81%","$2,239,200","$2,239,200","$2,239,200","$2,239,200","2028"
"12","Kornet                     Luke Kornet","C","27","$2,133,278","1.73%","$2,133,278","$2,133,278","$2,133,278","$2,133,278","2029"
"13","Griffin                     Blake Griffin","C","33","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,905,851","$2,905,851","2023"
"14","Hauser                     Sam Hauser","SF","25","$1,637,966","1.32%","$1,637,966","$1,637,966","$1,637,966","$1,637,966","2029"
"15","Champagnie                     Justin Champagnie","F","21","$28,241","0.02%","$28,241","$31,657","$28,241","$28,241","2028"
"16","Kabengele                     Mfiondu Kabengele","PF","25","Two-Way","'-","'-","'-","'-","'-","2023"
"17","Davison                     J.D. Davison","PG","20","Two-Way","'-","'-","'-","'-","'-","2026"

