" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Oladipo                     Victor Oladipo","SG","25","$21,000,000","21.19%","$21,250,000","$21,000,000","$21,000,000","$21,000,000","2021"
"2","Young                     Thaddeus Young","PF","29","$14,796,348","14.93%","$14,996,348","$14,796,348","$14,796,348","$12,921,348","2019"
"3","Bogdanovic                     Bojan Bogdanovic","SF","28","$10,500,000","10.60%","$10,500,000","$10,500,000","$10,500,000","$10,500,000","2019"
"4","Collison                     Darren Collison","PG","30","$10,000,000","10.09%","$10,000,000","$10,000,000","$10,000,000","$10,000,000","2019"
"5","Jefferson                     Al Jefferson","C","33","$9,769,821","9.86%","$9,769,821","$9,769,821","$9,769,821","$9,769,821","2019"
"6","Joseph                     Cory Joseph","PG","26","$7,630,000","7.70%","$7,630,000","$7,630,000","$7,630,000","$7,630,000","2019"
"7","Stephenson                     Lance Stephenson","SG","27","$4,180,000","4.22%","$4,180,000","$4,180,000","$4,180,000","$4,180,000","2019"
"8","Turner                     Myles Turner","C","21","$2,569,920","2.59%","$2,569,920","$2,569,920","$2,569,920","$2,569,920","2029"
"9","Sabonis                     Domantas Sabonis","C","21","$2,550,000","2.57%","$2,550,000","$2,550,000","$2,550,000","$2,550,000","2028"
"10","Leaf                     TJ Leaf","PF","20","$2,028,360","2.05%","$2,028,360","$2,028,360","$2,028,360","$2,028,360","2021"
"11","Robinson III                     Glenn Robinson III","SG","24","$1,524,305","1.54%","$1,524,305","$1,524,305","$1,524,305","$1,524,305","2018"
"12","Young                     Joseph Young","PG","25","$1,471,382","1.48%","$1,471,382","$1,471,382","$1,471,382","$1,471,382","2018"
"13","Anigbogu                     Ike Anigbogu","C","19","$950,000","0.96%","$950,000","$950,000","$950,000","$950,000","2020"
"14","Poythress                     Alex Poythress","SF","24","$778,668","0.79%","$778,668","$778,668","$778,668","'-","2019"
"15","Booker                     Trevor Booker","PF","30","$332,516","0.34%","$332,516","$332,516","$446,138","$446,138","2018"
"16","Sumner                     Edmond Sumner","PG","22","Two-Way","'-","'-","'-","$75,000","$50,000","2019"
"17","Moore                     Ben Moore","PF","22","Two-Way","'-","'-","'-","'-","'-",""

