" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Smith                     Josh Smith","SF","29","$12,869,741","20.41%","$12,869,741","$12,869,741","$12,869,741","'-"
"2","Gray                     Aaron Gray","C","30","$1,227,985","1.95%","$1,227,985","$1,227,985","$1,227,985","'-"
"3","Lucas III                     John Lucas III","PG","32","$53,838","0.09%","$53,838","$53,838","$67,393","'-"
"4","Lucas III                     John Lucas III","PG","32","$53,838","0.09%","$53,838","$53,838","$67,393","'-"
"5","Miller                     Quincy Miller","SF","22","$53,838","0.09%","$53,838","$53,838","$53,838","'-"
"6","Miller                     Quincy Miller","SF","22","$53,838","0.09%","$53,838","$53,838","$53,838","'-"

