" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Bridges                     Miles Bridges","SF","24","$16,264,479","13.15%","","","","","Restricted Bird"
"2","Thomas                     Isaiah Thomas","PG","33","$1,836,090","1.48%","","","","","Non-Bird"
"3","Kulboka                     Arnoldas Kulboka","SF","25","$1,637,966","1.32%","","","","","Two-Way"
"4","Lewis                     Scottie Lewis","SG","22","$1,637,966","1.32%","","","","","Two-Way"

