" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Huertas                     Marcelo Huertas","PG","33","$1,500,000","1.59%","$1,500,000","$1,500,000","$432,353","'-"
"2","Prigioni                     Pablo Prigioni","PG","39","$1,050,961","1.12%","$1,050,961","$1,050,961","$1,050,961","'-"
"3","Payton II                     Gary Payton II","PG","24","$543,471","0.58%","$543,471","$543,471","$543,471","'-"
"4","Brown                     Bobby Brown","PG","32","$253,759","0.27%","$253,759","$253,759","$253,759","'-"
"5","Taylor                     Isaiah Taylor","PG","22","$50,000","0.05%","$50,000","$50,000","$50,000","'-"
"6","Williams                     Troy Williams","SF","22","$31,969","0.03%","$31,969","$57,672","$31,969","$31,969"
"7","Hairston                     P.J. Hairston","SG","24","$11,534","0.01%","$11,534","$11,534","$11,534","'-"

