" ","Player (14)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Young                     Thaddeus Young","PF","25","$8,850,000","15.08%","$8,850,000","$8,850,000","$8,850,000","$8,600,000","2015"
"2","Richardson                     Jason Richardson","SG","33","$6,204,250","10.57%","$6,204,250","$6,204,250","$6,204,250","'-","2015"
"3","Noel                     Nerlens Noel","C","19","$3,172,320","5.41%","$3,172,320","$3,172,320","$3,172,320","$3,172,320","2017"
"4","Carter-Williams                     Michael Carter-Williams","PG","22","$2,200,920","3.75%","$2,200,920","$2,200,920","$2,200,920","'-","2017"
"5","Wroten Jr.                     Tony Wroten Jr.","SG","20","$1,160,040","1.98%","$1,160,040","$1,160,040","$1,160,040","'-","2016"
"6","Moultrie                     Arnett Moultrie","PF","23","$1,089,240","1.86%","$1,089,240","$1,089,240","$1,089,240","'-","2014"
"7","Mullens                     B.J. Mullens","PF","24","$947,907","1.62%","$947,907","$947,907","$947,907","'-","2014"
"8","Anderson                     James Anderson","SG","24","$916,099","1.56%","$916,099","$916,099","$916,099","'-","2014"
"9","Williams                     Elliot Williams","SG","24","$797,545","1.36%","$797,545","$797,545","$797,545","'-","2014"
"10","Sims                     Henry Sims","C","23","$788,872","1.34%","$788,872","$788,872","$788,872","'-","2015"
"11","Thompson                     Hollis Thompson","SG","22","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2017"
"12","Davies                     Brandon Davies","PF","22","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2017"
"13","Varnado                     Jarvis Varnado","PF","25","$171,696","0.29%","$171,696","$171,696","$171,696","'-","2014"
"14","Ware                     Casper Ware","PG","24","$8,650","0.01%","$8,650","$8,650","$8,650","'-","2014"

