" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Brewer                     Ronnie Brewer","SF","28","$1,186,459","2.02%","$1,186,459","$1,186,459","'-","'-"
"2","Camby                     Marcus Camby","C","39","$884,293","1.51%","$884,293","$884,293","$1,399,507","'-"
"3","Smith                     Greg Smith","C","23","$884,293","1.51%","$884,293","$884,293","$884,293","'-"
"4","Williams                     Reggie Williams","SF","27","$473,954","0.81%","$473,954","$473,954","$473,954","'-"
"5","Honeycutt                     Tyler Honeycutt","SF","23","$100,000","0.17%","$100,000","$100,000","'-","'-"
"6","Young                     B.J. Young","PG","20","$40,000","0.07%","$40,000","$40,000","'-","'-"

