" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Paul                     Chris Paul","PG","35","$41,358,814","37.90%","$41,358,814","$41,358,814","$41,358,814","$41,358,814","2022"
"2","Booker                     Devin Booker","SG","24","$29,467,800","27.00%","$29,467,800","$29,467,800","$29,467,800","$29,467,800","2030"
"3","Ayton                     Deandre Ayton","C","22","$10,018,200","9.18%","$10,018,200","$10,018,200","$10,018,200","$10,018,200","2027"
"4","Crowder                     Jae Crowder","SF","30","$9,258,000","8.48%","$9,258,000","$9,258,000","$9,258,000","$9,258,000","2023"
"5","Saric                     Dario Saric","PF","26","$9,250,000","8.48%","$9,250,000","$9,250,000","$9,250,000","$9,250,000","2026"
"6","Bridges                     Mikal Bridges","SF","24","$4,359,000","3.99%","$4,359,000","$4,359,000","$4,359,000","$4,359,000","2030"
"7","Smith                     Jalen Smith","PF","20","$4,245,720","3.89%","$4,245,720","$4,245,720","$4,245,720","$4,245,720","2027"
"8","Johnson                     Cameron Johnson","SF","24","$4,235,160","3.88%","$4,235,160","$4,235,160","$4,235,160","$4,235,160","2027"
"9","Carter                     Jevon Carter","PG","25","$3,925,000","3.60%","$3,925,000","$3,925,000","$3,925,000","$3,925,000","2023"
"10","Payne                     Cameron Payne","PG","26","$1,977,011","1.81%","$1,977,011","$1,977,011","$1,977,011","$1,977,011","2021"
"11","Nader                     Abdel Nader","SF","27","$1,752,950","1.61%","$1,752,950","$1,752,950","$1,752,950","$1,752,950","2021"
"12","Moore                     E'Twaun Moore","SG","31","$1,620,564","1.48%","$1,620,564","$1,620,564","$2,331,593","$2,331,593","2021"
"13","Galloway                     Langston Galloway","SG","29","$1,620,564","1.48%","$1,620,564","$1,620,564","$2,028,594","$2,028,594","2021"
"14","Kaminsky                     Frank Kaminsky","C","27","$1,620,564","1.48%","$1,620,564","$1,620,564","$1,882,867","$1,882,867","2021"
"15","Craig                     Torrey Craig","SF","30","$1,620,564","1.48%","$1,620,564","$1,620,564","$689,940","$1,678,854","2021"
"16","Alexander                     Ty-Shon Alexander","SG","22","Two-Way","'-","'-","'-","'-","'-","2022"

