" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Towns                     Karl-Anthony Towns","C","26","$31,650,600","28.16%","$31,650,600","$31,650,600","$31,650,600","$31,650,600","2028"
"2","Russell                     D'Angelo Russell","PG","25","$30,013,500","26.70%","$30,013,500","$30,013,500","$30,013,500","$30,013,500","2027"
"3","Beasley                     Malik Beasley","SG","25","$14,491,964","12.89%","$14,491,964","$14,491,964","$14,391,964","$14,391,964","2024"
"4","Beverley                     Patrick Beverley","PG","33","$14,320,987","12.74%","$14,320,987","$14,271,606","$14,320,987","$14,320,987",""
"5","Prince                     Taurean Prince","PF","27","$13,334,375","11.86%","$14,837,500","$13,334,375","$13,334,375","$13,000,000","2027"
"6","Edwards                     Anthony Edwards","SG","20","$10,245,480","9.11%","$10,245,480","$10,245,480","$10,245,480","$10,245,480","2029"
"7","Okogie                     Josh Okogie","SG","23","$4,087,904","3.64%","$4,087,904","$4,087,904","$4,087,904","$4,087,904","2022"
"8","Vanderbilt                     Jarred Vanderbilt","PF","22","$4,050,000","3.60%","$4,175,000","$4,050,000","$4,050,000","$4,000,000","2028"
"9","Layman                     Jake Layman","SF","27","$3,940,184","3.51%","$3,940,184","$3,940,184","$3,940,184","$3,940,184","2022"
"10","Bolmaro                     Leandro Bolmaro","SG","21","$2,353,320","2.09%","$2,353,320","$2,353,320","$2,353,320","$2,353,320","2025"
"11","McDaniels                     Jaden McDaniels","PF","21","$2,063,280","1.84%","$2,063,280","$2,063,280","$2,063,280","$2,063,280","2029"
"12","McLaughlin                     Jordan McLaughlin","PG","25","$2,000,000","1.78%","$2,100,000","$2,000,000","$2,000,000","$2,000,000","2026"
"13","Nowell                     Jaylen Nowell","SG","22","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2023"
"14","Reid                     Naz Reid","C","22","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2030"
"15","Monroe                     Greg Monroe","C","31","$38,372","0.03%","$38,372","$38,372","$55,208","'-","2022"
"16","Knight                     Nathan Knight","PF","24","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Wright IV                     McKinley Wright IV","PG","23","Two-Way","'-","'-","'-","'-","'-","2022"

