" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Patton                     Justin Patton","C","22","$1,620,564","1.48%","$1,620,564","$1,620,564","$1,620,564","'-"
"2","Broekhoff                     Ryan Broekhoff","SF","29","$1,416,852","1.30%","$1,416,852","$1,416,852","$1,416,852","'-"
"3","Spalding                     Ray Spalding","PF","22","$708,426","0.65%","$708,426","$708,426","$708,426","'-"

