" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Aldridge                     LaMarcus Aldridge","PF","32","$21,461,010","21.66%","$21,461,010","$21,461,010","$21,461,010","$21,461,010",""
"2","Leonard                     Kawhi Leonard","SF","26","$18,868,625","19.04%","$18,868,625","$18,868,625","$18,868,625","$18,868,625","2027"
"3","Gasol                     Pau Gasol","C","37","$16,000,000","16.15%","$16,000,000","$16,000,000","$16,000,000","$16,000,000","2020"
"4","Parker                     Tony Parker","PG","35","$15,453,126","15.59%","$15,453,126","$15,453,126","$15,453,126","$15,453,126","2018"
"5","Mills                     Patty Mills","PG","29","$10,714,286","10.81%","$10,714,286","$10,714,286","$10,714,286","$10,714,286","2021"
"6","Green                     Danny Green","SG","30","$10,000,000","10.09%","$10,000,000","$10,000,000","$10,000,000","$10,000,000","2019"
"7","Gay                     Rudy Gay","PF","31","$8,406,000","8.48%","$8,406,000","$8,406,000","$8,406,000","$8,406,000","2019"
"8","Ginobili                     Manu Ginobili","SG","40","$2,500,000","2.52%","$2,500,000","$2,500,000","$2,500,000","$2,500,000","2019"
"9","Anderson                     Kyle Anderson","SF","24","$2,151,704","2.17%","$2,151,704","$2,151,704","$2,151,704","$2,151,704","2027"
"10","Lauvergne                     Joffrey Lauvergne","PF","26","$1,524,305","1.54%","$1,524,305","$1,524,305","$1,524,305","$1,524,305","2019"
"11","White                     Derrick White","PG","23","$1,404,600","1.42%","$1,404,600","$1,404,600","$1,404,600","$1,404,600","2029"
"12","Forbes                     Bryn Forbes","SG","24","$1,312,611","1.32%","$1,312,611","$1,471,382","$1,312,611","$1,312,611","2018"
"13","Bertans                     Davis Bertans","PF","25","$1,312,611","1.32%","$1,312,611","$1,312,611","$1,312,611","$1,312,611","2018"
"14","Murray                     Dejounte Murray","PG","21","$1,312,611","1.32%","$1,312,611","$1,312,611","$1,312,611","$1,312,611","2028"
"15","Paul                     Brandon Paul","SG","26","$815,615","0.82%","$815,615","$1,471,382","$815,615","$815,615","2019"
"16","Hilliard II                     Darrun Hilliard II","SG","24","Two-Way","'-","'-","'-","'-","$50,000",""
"17","Costello                     Matt Costello","C","24","Two-Way","'-","'-","'-","'-","$50,000",""

