" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lillard                     Damian Lillard","PG","32","$42,492,492","34.36%","$42,492,492","$42,492,492","$42,492,492","$42,492,492","2028"
"2","Simons                     Anfernee Simons","SG","23","$22,321,429","18.05%","$22,321,429","$22,321,429","$22,321,429","$22,321,429","2026"
"3","Grant                     Jerami Grant","PF","28","$20,955,000","16.95%","$20,955,000","$20,955,000","$20,955,000","$20,955,000","2028"
"4","Nurkic                     Jusuf Nurkic","C","28","$15,625,000","12.64%","$15,625,000","$15,625,000","$15,625,000","$15,625,000","2026"
"5","Sharpe                     Shaedon Sharpe","SG","19","$6,012,960","4.86%","$6,012,960","$6,012,960","$6,012,960","$6,012,960","2030"
"6","Reddish                     Cam Reddish","SF","23","$5,954,454","4.82%","$5,954,454","$5,954,454","$2,019,039","$5,954,454","2023"
"7","Thybulle                     Matisse Thybulle","SG","25","$4,379,527","3.54%","$4,379,527","$4,379,527","$1,485,012","$4,379,527","2026"
"8","Little                     Nassir Little","SF","22","$4,171,548","3.37%","$4,171,548","$4,171,548","$4,171,548","$4,171,548",""
"9","Winslow                     Justise Winslow","SF","26","$4,097,561","3.31%","$4,097,561","$4,097,561","$4,097,561","$4,097,561","2023"
"10","Knox                     Kevin Knox","SF","23","$3,000,000","2.43%","$3,000,000","$3,000,000","$1,017,241","$3,000,000","2024"
"11","Johnson                     Keon Johnson","SG","20","$2,681,040","2.17%","$2,681,040","$2,681,040","$2,681,040","$2,681,040","2025"
"12","Eubanks                     Drew Eubanks","C","25","$1,836,090","1.48%","$1,836,090","$1,836,090","$1,968,175","$1,968,175","2026"
"13","Watford                     Trendon Watford","PF","22","$1,563,518","1.26%","$1,563,518","$1,752,638","$1,563,518","$1,563,518","2027"
"14","Walker                     Jabari Walker","SF","20","$1,017,781","0.82%","$1,017,781","$1,017,781","$1,017,781","$1,017,781","2026"
"15","Williams                     Jeenathan Williams","SG","23","$52,644","0.04%","$52,644","$94,970","$52,644","$52,644","2024"
"16","Badji                     Ibou Badji","C","20","Two-Way","'-","'-","'-","'-","'-","2023"
"17","Butler Jr.                     John Butler Jr.","C","20","Two-Way","'-","'-","'-","'-","'-","2023"

