" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","McLemore                     Ben McLemore","SF","32","$2,296,274","1.48%","","","","","Non-Bird"
"2","Hollis-Jefferson                     Rondae Hollis-Jefferson","SF","31","$2,296,274","1.48%","","","","","Non-Bird"
"3","Leaf                     TJ Leaf","PF","28","$2,048,494","1.32%","","","","","Two-Way"
"4","Blevins                     Keljin Blevins","G","30","$2,048,494","1.32%","","","","","Two-Way"
"5","Hagans                     Ashton Hagans","PG","26","$2,048,494","1.32%","","","","","Two-Way"

