" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Haslem                     Udonis Haslem","PF","45","$2,296,274","1.48%","","","","","Bird"
"2","Wade                     Dwyane Wade","SG","44","$2,296,274","1.48%","","","","","Early Bird"
"3","Burks                     Alec Burks","SG","34","$2,296,274","1.48%","","","","","Non-Bird"
"4","Mickey                     Jordan Mickey","PF","31","$2,296,274","1.48%","","","","","Non-Bird"
"5","Christopher                     Josh Christopher","SG","24","$2,296,274","1.48%","","","","","Two-Way"

