" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Middleton                     Khris Middleton","SF","28","$30,603,448","28.04%","$30,603,448","$30,603,448","$28,690,733","$30,603,448","2026"
"2","Antetokounmpo                     Giannis Antetokounmpo","PF","25","$25,842,697","23.68%","$25,842,697","$25,842,697","$24,227,528","$25,842,697","2028"
"3","Bledsoe                     Eric Bledsoe","PG","30","$15,625,000","14.32%","$15,625,000","$15,625,000","$14,648,438","$15,625,000","2023"
"4","Lopez                     Brook Lopez","C","31","$12,093,024","11.08%","$12,093,024","$12,093,024","$11,337,210","$12,093,024","2027"
"5","Hill                     George Hill","PG","33","$9,133,907","8.37%","$9,133,907","$9,133,907","$8,563,038","$9,133,907","2022"
"6","Ilyasova                     Ersan Ilyasova","PF","32","$7,000,000","6.41%","$7,000,000","$7,000,000","$6,562,500","$7,000,000","2021"
"7","Lopez                     Robin Lopez","C","31","$4,767,000","4.37%","$4,767,000","$4,767,000","$4,469,063","$4,767,000","2021"
"8","Wilson                     DJ Wilson","PF","23","$2,961,120","2.71%","$2,961,120","$2,961,120","$2,776,050","$2,961,120","2021"
"9","DiVincenzo                     Donte DiVincenzo","SG","23","$2,905,800","2.66%","$2,905,800","$2,905,800","$2,724,188","$2,905,800","2027"
"10","Matthews                     Wesley Matthews","SG","33","$2,564,753","2.35%","$2,564,753","$2,564,753","$2,404,456","$2,564,753","2021"
"11","Connaughton                     Pat Connaughton","SG","27","$1,723,050","1.58%","$1,723,050","$1,723,050","$1,615,359","$1,723,050","2026"
"12","Korver                     Kyle Korver","SG","38","$1,620,564","1.48%","$1,620,564","$1,620,564","$2,404,456","$2,564,753","2020"
"13","Brown                     Sterling Brown","SG","24","$1,618,520","1.48%","$1,618,520","$1,618,520","$1,517,363","$1,620,564","2020"
"14","Antetokounmpo                     Thanasis Antetokounmpo","SF","27","$1,445,697","1.32%","$1,445,697","$1,620,564","$1,355,341","$1,445,697","2026"
"15","Williams                     Marvin Williams","PF","33","$604,278","0.55%","$604,278","$604,278","$956,349","$956,349",""
"16","Mason III                     Frank Mason III","PG","25","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Reynolds                     Cam Reynolds","F","24","Two-Way","'-","'-","'-","'-","'-","2020"

