" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lawson                     Ty Lawson","PG","26","$10,786,517","18.38%","$10,786,517","$10,786,517","$10,786,517","'-","2017"
"2","McGee                     JaVale McGee","C","26","$10,750,000","18.32%","$10,750,000","$10,750,000","$10,750,000","'-","2016"
"3","Gallinari                     Danilo Gallinari","SF","25","$10,146,925","17.29%","$10,146,925","$10,146,925","$10,146,925","'-",""
"4","Chandler                     Wilson Chandler","SF","26","$6,344,164","10.81%","$6,344,164","$6,344,164","$6,344,164","$6,344,164","2016"
"5","Hickson                     J.J Hickson","PF","25","$5,150,000","8.78%","$5,150,000","$5,150,000","$5,150,000","'-","2016"
"6","Mozgov                     Timofey Mozgov","C","27","$4,400,000","7.50%","$4,400,000","$4,400,000","$4,400,000","$4,400,000","2016"
"7","Vesely                     Jan Vesely","SF","23","$3,340,920","5.69%","$3,340,920","$3,340,920","$3,340,920","'-","2014"
"8","Arthur                     Darrell Arthur","PF","25","$3,231,683","5.51%","$3,231,683","$3,231,683","$3,231,683","$3,231,683","2015"
"9","Foye                     Randy Foye","SG","30","$3,000,000","5.11%","$3,000,000","$3,000,000","$3,000,000","'-","2016"
"10","Robinson                     Nate Robinson","PG","29","$2,016,000","3.44%","$2,016,000","$2,016,000","$2,016,000","'-","2015"
"11","Randolph                     Anthony Randolph","PF","24","$1,750,000","2.98%","$1,750,000","$1,750,000","$1,750,000","'-","2014"
"12","Fournier                     Evan Fournier","SG","21","$1,422,720","2.42%","$1,422,720","$1,422,720","$1,422,720","$1,422,720","2016"
"13","Faried                     Kenneth Faried","PF","24","$1,367,640","2.33%","$1,367,640","$1,367,640","$1,367,640","$1,367,640",""
"14","Brooks                     Aaron Brooks","PG","29","$884,293","1.51%","$884,293","$884,293","$947,907","'-","2014"
"15","Miller                     Quincy Miller","SF","21","$788,872","1.34%","$788,872","$788,872","$788,872","'-","2014"

