" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lillard                     Damian Lillard","PG","28","$27,977,689","27.46%","$27,977,689","$27,977,689","$27,977,689","$27,977,689","2028"
"2","McCollum                     C.J. McCollum","SG","27","$25,759,766","25.29%","$25,759,766","$25,759,766","$25,759,766","$25,759,766","2026"
"3","Turner                     Evan Turner","SF","30","$17,868,852","17.54%","$17,868,852","$17,868,852","$17,868,852","$17,868,852","2020"
"4","Nurkic                     Jusuf Nurkic","C","24","$12,361,111","12.13%","$12,361,111","$12,361,111","$12,361,111","$11,111,111","2026"
"5","Leonard                     Meyers Leonard","C","26","$10,595,506","10.40%","$10,595,506","$10,595,506","$10,595,506","$10,595,506","2020"
"6","Harkless                     Maurice Harkless","SF","25","$10,337,079","10.15%","$10,337,079","$10,337,079","$10,337,079","$10,337,079","2020"
"7","Aminu                     Al-Farouq Aminu","PF","28","$6,957,105","6.83%","$6,957,105","$6,957,105","$6,957,105","$6,957,105","2019"
"8","Collins                     Zach Collins","C","21","$3,628,920","3.56%","$3,628,920","$3,628,920","$3,628,920","$3,628,920","2026"
"9","Hood                     Rodney Hood","SG","26","$3,472,887","3.41%","$3,472,887","$3,472,887","$1,294,975","$3,472,887","2019"
"10","Curry                     Seth Curry","SG","28","$2,795,000","2.74%","$2,795,000","$2,795,000","$2,795,000","$2,795,000","2026"
"11","Simons                     Anfernee Simons","SG","19","$1,835,520","1.80%","$1,835,520","$1,835,520","$1,835,520","$1,835,520","2026"
"12","Labissiere                     Skal Labissiere","PF","22","$1,544,951","1.52%","$1,544,951","$1,544,951","$549,898","$1,544,951","2020"
"13","Layman                     Jake Layman","SF","24","$1,544,951","1.52%","$1,544,951","$1,544,951","$1,544,951","$1,544,951","2019"
"14","Trent Jr.                     Gary Trent Jr.","SG","20","$838,464","0.82%","$838,464","$838,464","$838,464","$838,464","2027"
"15","Freedom                     Enes Freedom","C","26","$487,109","0.48%","$487,109","$487,109","$653,556","$653,556","2019"

