" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Lowry                     Kyle Lowry","PG","37","$28,543,576","20.98%","$28,543,576","$28,543,576","$13,019,949","'-"
"2","Bouknight                     James Bouknight","SG","23","$4,570,080","3.36%","$4,570,080","$4,570,080","$4,570,080","'-"
"3","Jones                     Kai Jones","PF","23","$3,047,880","2.24%","$3,047,880","$3,047,880","$3,047,880","'-"
"4","Smith                     Ishmael Smith","PG","35","$2,019,706","1.48%","$2,019,706","$2,019,706","$3,196,448","'-"
"5","Ntilikina                     Frank Ntilikina","PG","25","$2,019,706","1.48%","$2,019,706","$2,019,706","$2,528,233","'-"
"6","Bolden                     Marques Bolden","C","25","$116,075","0.09%","$116,075","$116,075","$116,075","$116,075"
"7","Sumner                     Edmond Sumner","SG","28","$40,459","0.03%","$40,459","$40,459","$40,459","'-"

