" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Butler                     Jimmy Butler","SF","34","$45,183,960","33.22%","$45,183,960","$45,028,153","$45,183,960","$45,183,960","2027"
"2","Adebayo                     Bam Adebayo","C","26","$32,600,060","23.97%","$32,600,060","$32,600,060","$32,600,060","$32,600,060","2029"
"3","Herro                     Tyler Herro","SG","24","$27,000,000","19.85%","$29,500,000","$27,000,000","$27,000,000","$27,000,000","2027"
"4","Rozier                     Terry Rozier","PG","29","$23,205,221","17.06%","$23,205,221","$23,205,221","$11,069,157","$23,205,221","2026"
"5","Robinson                     Duncan Robinson","SF","29","$18,154,000","13.35%","$18,154,000","$18,154,000","$18,154,000","$18,154,000","2028"
"6","Martin                     Caleb Martin","SF","28","$6,802,950","5.00%","$6,802,950","$6,802,950","$6,802,950","$6,802,950","2024"
"7","Love                     Kevin Love","C","35","$3,835,738","2.82%","$3,835,738","$3,835,738","$3,835,738","$3,835,738","2026"
"8","Jaquez Jr.                     Jaime Jaquez Jr.","SF","22","$3,510,600","2.58%","$3,510,600","$3,510,600","$3,510,600","$3,510,600","2027"
"9","Richardson                     Josh Richardson","SG","30","$2,891,467","2.13%","$2,891,467","$2,891,467","$2,891,467","$2,891,467","2025"
"10","Bryant                     Thomas Bryant","C","26","$2,528,233","1.86%","$2,528,233","$2,502,079","$2,528,233","$2,528,233","2026"
"11","Jovic                     Nikola Jovic","SF","17","$2,352,000","1.73%","$2,352,000","$2,343,890","$2,352,000","$2,352,000","2030"
"12","Highsmith                     Haywood Highsmith","F","27","$1,902,137","1.40%","$1,902,137","$1,902,137","$1,902,137","$1,902,137","2026"
"13","Robinson                     Orlando Robinson","C","23","$1,801,769","1.32%","$1,801,769","$2,019,706","$1,801,769","$1,801,769","2026"
"14","Wright                     Delon Wright","PG","31","$661,628","0.49%","$661,628","$661,628","$947,205","$947,205","2024"
"15","Mills                     Patty Mills","PG","35","$464,300","0.34%","$464,300","$464,300","$734,816","$734,816","2024"
"16","Swider                     Cole Swider","F","24","Two-Way","'-","'-","'-","'-","'-","2024"
"17","Williams                     Alondes Williams","G","24","Two-Way","'-","'-","'-","'-","'-","2024"
"18","Cain                     Jamal Cain","SF","24","Two-Way","'-","'-","'-","'-","'-","2026"

