" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Livingston                     Shaun Livingston","PG","35","$666,667","0.61%","$666,667","$666,667","$666,667","'-"
"2","Payton II                     Gary Payton II","PG","28","$110,998","0.10%","$110,998","$110,998","$118,983","$118,983"
"3","Payton II                     Gary Payton II","PG","28","$110,998","0.10%","$110,998","$110,998","$118,983","$118,983"

