" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Garland                     Darius Garland","PG","28","$44,886,930","25.75%","$44,886,930","$44,886,930","$44,886,930","$44,886,930","2028"
"2","Jackson                     Isaiah Jackson","PF","26","$6,400,000","3.67%","$6,400,000","$6,400,000","$6,400,000","$6,400,000","2028"
"3","Konan Niederhauser                     Yanic Konan Niederhauser","F","24","$3,018,480","1.73%","$3,018,480","$3,018,480","$3,018,480","'-","2029"
"4","Christie                     Cameron Christie","SG","22","$2,486,995","1.43%","$2,486,995","$2,486,995","$2,486,995","'-","2028"

