" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Smith                     Josh Smith","SF","31","$5,331,729","5.66%","$5,331,729","$5,331,729","$5,331,729","'-"
"2","Jovanovic                     Nikola Jovanovic","PF","23","$30,000","0.03%","$30,000","$30,000","$30,000","'-"
"3","Freeman                     Trey Freeman","PG","24","$25,000","0.03%","$25,000","$25,000","$25,000","'-"
"4","McCallum                     Ray McCallum","PG","25","$11,949","0.01%","$11,949","$11,949","$11,949","'-"

