" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Favors                     Derrick Favors","C","30","$9,720,900","8.65%","$9,720,900","$9,720,900","$9,720,900","$9,720,900","2023"
"2","Giddey                     Josh Giddey","SG","19","$5,988,000","5.33%","$5,988,000","$5,988,000","$5,988,000","$5,988,000","2029"
"3","Gilgeous-Alexander                     Shai Gilgeous-Alexander","PG","23","$5,495,532","4.89%","$5,495,532","$5,495,532","$5,495,532","$5,495,532","2031"
"4","Muscala                     Mike Muscala","C","30","$3,500,000","3.11%","$3,500,000","$3,500,000","$3,500,000","$3,500,000","2023"
"5","Pokusevski                     Aleksej Pokusevski","PF","20","$3,113,160","2.77%","$3,113,160","$3,113,160","$3,113,160","$3,113,160","2024"
"6","Mann                     Tre Mann","PG","20","$2,901,240","2.58%","$2,901,240","$2,901,240","$2,901,240","$2,901,240","2028"
"7","Bazley                     Darius Bazley","PF","21","$2,513,040","2.24%","$2,513,040","$2,513,040","$2,513,040","$2,513,040","2023"
"8","Jerome                     Ty Jerome","SG","24","$2,412,840","2.15%","$2,412,840","$2,412,840","$2,412,840","$2,412,840","2028"
"9","Williams                     Kenrich Williams","SF","27","$2,000,000","1.78%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2027"
"10","Maledon                     Theo Maledon","PG","20","$2,000,000","1.78%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2024"
"11","Robinson-Earl                     Jeremiah Robinson-Earl","PF","21","$2,000,000","1.78%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2025"
"12","Roby                     Isaiah Roby","PF","23","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2023"
"13","Dort                     Luguentz Dort","SG","22","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2027"
"14","Wiggins                     Aaron Wiggins","SG","23","$1,000,000","0.89%","$1,000,000","$1,000,000","$1,000,000","$1,000,000","2029"
"15","Krejci                     Vit Krejci","PG","21","$925,258","0.82%","$925,258","$925,258","$925,258","$925,258","2028"
"16","Frazier Jr.                     Melvin Frazier Jr.","SF","25","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Waters III                     Lindy Waters III","SF","24","Two-Way","'-","'-","'-","'-","'-","2026"

