" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Fisher                     Derek Fisher","PG","37","$3,400,000","5.86%","$3,400,000","$3,400,000","$3,400,000","'-"
"2","Williams                     Terrence Williams","SG","24","$2,369,040","4.08%","$2,369,040","$2,369,040","'-","'-"
"3","Adrien                     Jeff Adrien","SF","25","$270,427","0.47%","$270,427","$270,427","$270,427","'-"
"4","Boykins                     Earl Boykins","PG","35","$68,902","0.12%","$68,902","$68,902","$109,047","'-"
"5","Fortson                     Courtney Fortson","SG","23","$38,194","0.07%","$38,194","$38,194","$38,194","'-"
"6","Smith                     Greg Smith","C","21","$35,000","0.06%","$35,000","$35,000","$35,000","'-"

