" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Ryan                     Matt Ryan","SF","27","$621,439","0.44%","$621,439","$621,439","$621,439","'-"
"2","Tucker                     P.J. Tucker","PF","39","$119,972","0.09%","$119,972","$119,972","$189,872","$189,872"
"3","Tucker                     P.J. Tucker","PF","39","$119,972","0.09%","$119,972","$119,972","$189,872","$189,872"
"4","Shamet                     Landry Shamet","SG","27","$15,000","0.01%","$15,000","$15,000","$15,000","'-"

