" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Saric                     Dario Saric","PF","31","$5,426,400","3.51%","$5,426,400","$5,426,400","$2,214,221","'-"
"2","Jones                     Isaac Jones","C","25","$1,955,377","1.26%","$1,955,377","$2,191,897","$1,955,377","'-"

