" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Conley                     Mike Conley","PG","30","$28,530,608","28.79%","$28,530,608","$28,530,608","$28,530,608","$28,530,608","2026"
"2","Parsons                     Chandler Parsons","SF","29","$23,112,004","23.32%","$23,112,004","$23,112,004","$23,112,004","$23,112,004","2020"
"3","Gasol                     Marc Gasol","C","33","$22,642,350","22.85%","$22,642,350","$22,642,350","$22,642,350","$22,642,350","2020"
"4","Green                     JaMychal Green","PF","27","$8,533,333","8.61%","$8,533,333","$8,533,333","$8,533,333","$8,533,333","2019"
"5","McLemore                     Ben McLemore","SG","24","$5,200,000","5.25%","$5,200,000","$5,200,000","$5,200,000","$5,200,000","2019"
"6","Evans                     Tyreke Evans","SG","28","$3,290,000","3.32%","$3,290,000","$3,290,000","$3,290,000","$3,290,000","2018"
"7","Chalmers                     Mario Chalmers","PG","31","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,106,470","$2,106,470","2019"
"8","Martin                     Jarell Martin","PF","23","$1,471,382","1.48%","$1,471,382","$1,471,382","$1,471,382","$1,471,382","2019"
"9","Harrison                     Andrew Harrison","PG","23","$1,312,611","1.32%","$1,312,611","$1,312,611","$1,312,611","$1,312,611","2019"
"10","Davis                     Deyonta Davis","C","21","$1,312,611","1.32%","$1,312,611","$1,312,611","$1,312,611","$1,312,611","2019"
"11","Selden                     Wayne Selden","SG","23","$1,312,611","1.32%","$1,312,611","$1,312,611","$1,312,611","$1,312,611","2019"
"12","Rabb                     Ivan Rabb","PF","20","$950,000","0.96%","$950,000","$950,000","$950,000","$950,000","2020"
"13","Brooks                     Dillon Brooks","SF","22","$815,615","0.82%","$815,615","$815,615","$815,615","$815,615","2027"
"14","Brooks                     MarShon Brooks","SG","29","$51,671","0.05%","$51,671","$51,671","$51,671","$51,671","2019"
"15","Johnson                     Omari Johnson","SF","28","$27,648","0.03%","$27,648","$27,648","$27,648","$27,648","2019"
"16","Simmons                     Kobi Simmons","PG","20","Two-Way","'-","'-","'-","$75,000","$50,000",""
"17","Henry                     Myke Henry","SF","25","Two-Way","'-","'-","'-","'-","'-",""

