" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Hyland                     Nah'Shon Hyland","PG","24","$4,158,440","2.96%","$4,158,440","$4,158,440","$1,577,339","'-"
"2","Roddy                     David Roddy","PF","23","$2,847,240","2.03%","$2,847,240","$2,847,240","$2,847,240","'-"
"3","Harris                     Kevon Harris","SG","27","$119,972","0.09%","$119,972","$119,972","$119,972","$119,972"

