" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Isaac                     Jonathan Isaac","PF","26","$17,400,000","12.79%","$20,000,000","$17,400,000","$17,400,000","$17,400,000","2029"
"2","Fultz                     Markelle Fultz","PG","25","$17,000,000","12.50%","$18,000,000","$17,000,000","$17,000,000","$17,000,000","2024"
"3","Carter Jr.                     Wendell Carter Jr.","C","24","$13,050,000","9.59%","$13,050,000","$13,050,000","$13,050,000","$13,050,000","2029"
"4","Harris                     Gary Harris","SG","29","$13,000,000","9.56%","$13,000,000","$13,000,000","$13,000,000","$13,000,000","2027"
"5","Banchero                     Paolo Banchero","PF","21","$11,608,080","8.53%","$11,608,080","$11,608,080","$11,608,080","$11,608,080","2031"
"6","Ingles                     Joe Ingles","SF","36","$11,000,000","8.09%","$11,000,000","$11,000,000","$11,000,000","$11,000,000","2026"
"7","Wagner                     Moritz Wagner","C","26","$8,000,000","5.88%","$8,000,000","$8,000,000","$8,000,000","$8,000,000","2026"
"8","Suggs                     Jalen Suggs","SG","22","$7,252,080","5.33%","$7,252,080","$7,252,080","$7,252,080","$7,252,080","2030"
"9","Black                     Anthony Black","SG","20","$7,245,480","5.33%","$7,245,480","$7,245,480","$7,245,480","$7,245,480","2027"
"10","Anthony                     Cole Anthony","PG","23","$5,539,771","4.07%","$5,539,771","$5,539,771","$5,539,771","$5,539,771",""
"11","Wagner                     Franz Wagner","SF","22","$5,508,720","4.05%","$5,508,720","$5,508,720","$5,508,720","$5,508,720","2030"
"12","Okeke                     Chuma Okeke","PF","25","$5,266,713","3.87%","$5,266,713","$5,266,713","$5,266,713","$5,266,713","2024"
"13","Howard                     Jett Howard","SG","20","$5,026,800","3.70%","$5,026,800","$5,026,800","$5,026,800","$5,026,800","2026"
"14","Bitadze                     Goga Bitadze","C","24","$2,066,585","1.52%","$2,066,585","$2,066,585","$2,066,585","$2,066,585","2027"
"15","Houstan                     Caleb Houstan","SF","21","$2,000,000","1.47%","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2026"
"16","Schofield                     Admiral Schofield","SF","26","Two-Way","'-","'-","'-","'-","'-","2024"
"17","Queen                     Trevelin Queen","SG","26","Two-Way","'-","'-","'-","'-","'-","2024"
"18","Harris                     Kevon Harris","SG","26","Two-Way","'-","'-","'-","'-","'-","2024"

