" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Yabusele                     Guerschon Yabusele","PF","24","$1,039,080","0.95%","$1,039,080","$1,039,080","$1,039,080","'-"
"2","Strus                     Max Strus","SG","23","$415,414","0.38%","$415,414","$415,414","$415,414","'-"
"3","Jackson                     Demetrius Jackson","PG","25","$92,857","0.09%","$92,857","$92,857","$92,857","'-"

