" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Fisher                     Derek Fisher","PG","45","$6,373,900","5.84%","$6,373,900","$6,373,900","$6,373,900","'-"
"2","Green                     Jeff Green","SF","33","$1,620,564","1.48%","$1,620,564","$1,620,564","$2,564,753","'-"
"3","Kidd                     Stanton Kidd","SF","27","$250,000","0.23%","$250,000","$250,000","$250,000","'-"
"4","Howard                     William Howard","SF","26","$50,000","0.05%","$50,000","$50,000","$50,000","'-"

