" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Bell                     Raja Bell","SG","36","$3,480,000","6.00%","$3,480,000","$3,480,000","$3,480,000","'-"
"2","Leslie                     Travis Leslie","SG","22","$44,835","0.08%","$44,835","$44,835","'-","'-"
"3","McNeal                     Jerel McNeal","PG","25","$44,835","0.08%","$44,835","$44,835","$44,835","'-"

