" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Liggins                     DeAndre Liggins","SG","25","$52,017","0.09%","$52,017","$52,017","$52,017","'-"
"2","Liggins                     DeAndre Liggins","SG","25","$52,017","0.09%","$52,017","$52,017","$52,017","'-"

